"LONG"	"LAT"	"Date"	"month"	"year"
"6525"	"79°23.5099800000003W"	-9.610167	2005-12-13	12	2006
"6526"	"79°7.81002000000001W"	-9.7475	2005-12-13	12	2006
"6527"	"78°31.5899999999999W"	-9.390667	2005-12-13	12	2006
"6528"	"78°32.5000200000002W"	-9.565	2005-12-13	12	2006
"6529"	"78°24.0000000000003W"	-9.583333	2005-12-13	12	2006
"6530"	"78°19.1999999999996W"	-9.723333	2005-12-13	12	2006
"6531"	"78°28.8000000000002W"	-9.76	2005-12-13	12	2006
"6532"	"78°14.8999800000001W"	-9.831667	2005-12-13	12	2006
"6533"	"78°22.6999799999999W"	-9.928333	2005-12-13	12	2006
"6534"	"78°20.8999799999998W"	-10.063333	2005-12-13	12	2006
"6535"	"78°41.3100000000003W"	-9.785833	2005-12-14	12	2006
"6536"	"79°11.9800200000003W"	-10.379667	2005-12-14	12	2006
"6537"	"78°20.8600200000001W"	-9.880333	2005-12-14	12	2006
"6538"	"78°13.8000000000002W"	-10.031667	2005-12-14	12	2006
"6539"	"78°11.29998W"	-10.146667	2005-12-14	12	2006
"6540"	"78°11.8000200000003W"	-10.268333	2005-12-14	12	2006
"6541"	"78°6.49998000000011W"	-10.266667	2005-12-14	12	2006
"6542"	"78°34.3000200000003W"	-10.2865	2005-12-15	12	2006
"6543"	"79°3.07997999999998W"	-10.862333	2005-12-15	12	2006
"6544"	"78°41.6800199999997W"	-10.649167	2005-12-15	12	2006
"6545"	"78°4.09997999999973W"	-10.385	2005-12-15	12	2006
"6546"	"78°10.6999799999997W"	-10.501667	2005-12-15	12	2006
"6547"	"77°58.6999800000004W"	-10.481667	2005-12-15	12	2006
"6548"	"77°54.7999799999997W"	-10.586667	2005-12-15	12	2006
"6549"	"78°1.90001999999993W"	-10.7	2005-12-15	12	2006
"6550"	"78°16.9900200000004W"	-11.005833	2005-12-16	12	2006
"6551"	"77°57.9599999999996W"	-10.827333	2005-12-16	12	2006
"6552"	"77°51.6W"	-10.68	2005-12-16	12	2006
"6553"	"77°47.80002W"	-10.79	2005-12-16	12	2006
"6554"	"77°52.7999999999997W"	-10.911667	2005-12-16	12	2006
"6555"	"77°42.2999999999999W"	-10.92	2005-12-16	12	2006
"6556"	"77°41.3999999999999W"	-11.035	2005-12-16	12	2006
"6557"	"77°43.4700000000004W"	-10.9825	2005-12-17	12	2006
"6558"	"78°26.4199799999997W"	-11.669167	2005-12-17	12	2006
"6559"	"77°46.6000200000002W"	-11.16	2005-12-17	12	2006
"6560"	"77°38.1000000000003W"	-11.173333	2005-12-17	12	2006
"6561"	"77°39.3000000000001W"	-11.286667	2005-12-17	12	2006
"6562"	"77°42.5999999999996W"	-11.428333	2005-12-17	12	2006
"6563"	"77°29.3500199999997W"	-11.433833	2005-12-18	12	2006
"6564"	"77°31.1999999999998W"	-11.4	2005-12-18	12	2006
"6565"	"77°30.7999800000002W"	-11.583333	2005-12-18	12	2006
"6566"	"77°20.9999999999997W"	-11.506667	2005-12-18	12	2006
"6567"	"77°16.5000000000003W"	-11.621667	2005-12-18	12	2006
"6568"	"77°22.7999999999997W"	-11.791667	2005-12-18	12	2006
"6569"	"77°13.6000200000004W"	-11.765	2005-12-18	12	2006
"6570"	"77°29.5399800000001W"	-11.626333	2005-12-19	12	2006
"6571"	"77°22.6000199999999W"	-11.955	2005-12-19	12	2006
"6572"	"77°15.7000200000002W"	-12.17	2005-12-19	12	2006
"6573"	"77°20.0200200000003W"	-11.914	2005-12-20	12	2006
"6574"	"78°0.889979999999753W"	-12.301167	2005-12-20	12	2006
"6575"	"77°4.00001999999972W"	-12.198333	2005-12-20	12	2006
"6576"	"77°7.02000000000027W"	-12.32	2005-12-20	12	2006
"6577"	"76°55.39998W"	-12.295	2005-12-20	12	2006
"6578"	"76°59.8000200000001W"	-12.456667	2005-12-20	12	2006
"6579"	"76°32.7000000000001W"	-12.853333	2005-12-20	12	2006
"6580"	"76°42.2999999999999W"	-12.84	2005-12-20	12	2006
"6581"	"77°15.3799799999999W"	-12.169167	2005-12-21	12	2006
"6582"	"77°3.30000000000041W"	-12.2305	2005-12-21	12	2006
"6583"	"76°41.1000000000001W"	-12.621667	2005-12-21	12	2006
"6584"	"76°52.6000199999999W"	-12.665	2005-12-21	12	2006
"6585"	"76°48.3000000000004W"	-12.43	2005-12-21	12	2006
"6586"	"78°0.0700199999997153W"	-12.924833	2005-12-22	12	2006
"6587"	"77°16.0900200000003W"	-12.752667	2005-12-22	12	2006
"6588"	"76°48.21W"	-12.5315	2005-12-22	12	2006
"6589"	"77°23.1400199999999W"	-13.108833	2005-12-23	12	2006
"6590"	"77°24.0499800000003W"	-13.144333	2005-12-23	12	2006
"6591"	"76°37.4200199999999W"	-12.965167	2005-12-23	12	2006
"6592"	"76°39.4300200000001W"	-15.3495	2006-02-04	2	2006
"6593"	"81°10.1899799999998W"	-5.9995	2006-03-03	3	2006
"6594"	"81°30.2800199999999W"	-6.211333	2006-03-03	3	2006
"6595"	"81°12.4900200000002W"	-6.4245	2006-03-04	3	2006
"6596"	"76°9.61997999999966W"	-15.076333	2006-03-04	3	2006
"6597"	"75°41.6200200000003W"	-14.850833	2006-03-04	3	2006
"6598"	"75°34.2700200000002W"	-15.105833	2006-03-04	3	2006
"6599"	"75°44.0200199999998W"	-15.1985	2006-03-04	3	2006
"6600"	"82°10.6399800000003W"	-6.0035	2006-03-04	3	2006
"6601"	"81°19.1299799999999W"	NA	2006-03-04	3	2006
"6602"	"80°55.9500000000003W"	-6.2505	2006-03-05	3	2006
"6603"	"80°43.3499999999998W"	-6.516833	2006-03-05	3	2006
"6604"	"80°52.3099799999997W"	-6.610167	2006-03-05	3	2006
"6605"	"81°43.4800199999998W"	-7.100333	2006-03-05	3	2006
"6606"	"81°5.56002000000035W"	-6.156333	2006-03-05	3	2006
"6607"	"81°37.3999800000001W"	-6.456667	2006-03-05	3	2006
"6608"	"81°34.42002W"	-6.828	2006-03-05	3	2006
"6609"	"81°10.6799999999998W"	-6.598667	2006-03-05	3	2006
"6610"	"80°57.2200199999997W"	-7.055167	2006-03-06	3	2006
"6611"	"80°37.6399799999996W"	-6.8545	2006-03-06	3	2006
"6612"	"80°5.14997999999963W"	-6.935333	2006-03-06	3	2006
"6613"	"80°35.9800199999998W"	-7.234167	2006-03-06	3	2006
"6614"	"80°26.6500199999996W"	-6.549833	2006-03-06	3	2006
"6615"	"81°8.92997999999977W"	-6.963333	2006-03-06	3	2006
"6616"	"80°8.44001999999961W"	-7.355167	2006-03-07	3	2006
"6617"	"79°47.9599800000003W"	-7.162	2006-03-07	3	2006
"6618"	"80°34.5300000000003W"	-7.016	2006-03-07	3	2006
"6619"	"80°11.9599799999997W"	-6.800833	2006-03-07	3	2006
"6620"	"79°55.21998W"	-7.028833	2006-03-07	3	2006
"6621"	"79°55.89W"	-7.6255	2006-03-08	3	2006
"6622"	"79°54.2899799999998W"	-7.9895	2006-03-08	3	2006
"6623"	"79°40.7700000000003W"	-7.864167	2006-03-08	3	2006
"6624"	"80°21.1200000000002W"	-7.279167	2006-03-08	3	2006
"6625"	"80°20.0599800000001W"	-7.667333	2006-03-08	3	2006
"6626"	"79°52.8700200000003W"	-7.406833	2006-03-08	3	2006
"6627"	"79°42.9700199999999W"	-7.676667	2006-03-08	3	2006
"6628"	"80°5.47998000000035W"	-7.893167	2006-03-08	3	2006
"6629"	"79°27.51W"	-8.1045	2006-03-09	3	2006
"6630"	"79°43.87002W"	-8.256	2006-03-09	3	2006
"6631"	"79°45.8699999999999W"	-8.673333	2006-03-09	3	2006
"6632"	"80°3.89999999999986W"	-8.267167	2006-03-09	3	2006
"6633"	"79°43.5599999999999W"	-8.0735	2006-03-09	3	2006
"6634"	"79°30.5700000000002W"	-7.948167	2006-03-09	3	2006
"6635"	"79°31.8899999999996W"	-8.3475	2006-03-09	3	2006
"6636"	"79°9.43997999999965W"	-8.320833	2006-03-10	3	2006
"6637"	"79°36.10998W"	-8.772333	2006-03-10	3	2006
"6638"	"79°11.4700199999996W"	-8.538	2006-03-10	3	2006
"6639"	"78°56.74002W"	-8.399833	2006-03-10	3	2006
"6640"	"79°1.52999999999963W"	-8.6295	2006-03-11	3	2006
"6641"	"79°44.95002W"	-9.0535	2006-03-11	3	2006
"6642"	"79°1.96997999999979W"	-8.802	2006-03-11	3	2006
"6643"	"79°23.2099799999997W"	-9.4055	2006-03-11	3	2006
"6644"	"78°52.2199800000001W"	-9.132167	2006-03-11	3	2006
"6645"	"79°0.780000000000314W"	-9.015167	2006-03-12	3	2006
"6646"	"78°59.32998W"	-8.943333	2006-03-12	3	2006
"6647"	"78°40.7800199999997W"	-9.1895	2006-03-12	3	2006
"6648"	"78°34.4299799999996W"	-9.337	2006-03-12	3	2006
"6649"	"78°52.18998W"	-9.897333	2006-03-12	3	2006
"6650"	"78°30.7999800000002W"	-9.689	2006-03-12	3	2006
"6651"	"78°18.2299799999998W"	-9.9475	2006-03-12	3	2006
"6652"	"79°1.90001999999993W"	-9.402667	2006-03-13	3	2006
"6653"	"78°59.2699799999997W"	-9.756833	2006-03-13	3	2006
"6654"	"78°45.1199999999997W"	-9.619333	2006-03-13	3	2006
"6655"	"78°43.3099800000002W"	-10.1925	2006-03-13	3	2006
"6656"	"78°42.8700000000001W"	-10.578333	2006-03-13	3	2006
"6657"	"78°6.95999999999998W"	-10.255167	2006-03-13	3	2006
"6658"	"78°0.859979999999609W"	-10.550167	2006-03-13	3	2006
"6659"	"78°38.26998W"	-9.949167	2006-03-14	3	2006
"6660"	"78°47.5699800000001W"	-10.0345	2006-03-14	3	2006
"6661"	"79°5.30999999999977W"	-10.206167	2006-03-14	3	2006
"6662"	"78°26.6400000000002W"	-10.794333	2006-03-14	3	2006
"6663"	"78°8.46000000000032W"	-11.014333	2006-03-14	3	2006
"6664"	"77°47.8199999999998W"	-10.816167	2006-03-14	3	2006
"6665"	"77°40.66002W"	-11.092667	2006-03-14	3	2006
"6666"	"78°40.4400000000004W"	-10.354333	2006-03-15	3	2006
"6667"	"78°27.1699799999999W"	-10.2275	2006-03-15	3	2006
"6668"	"78°14.8900199999997W"	-10.4975	2006-03-15	3	2006
"6669"	"78°32.2499999999997W"	-10.657167	2006-03-15	3	2006
"6670"	"78°19.8499799999999W"	-11.490833	2006-03-15	3	2006
"6671"	"77°37.9799999999997W"	-11.475333	2006-03-15	3	2006
"6672"	"77°19.8600000000002W"	-11.697	2006-03-15	3	2006
"6673"	"77°34.7599800000003W"	-11.819833	2006-03-15	3	2006
"6674"	"78°11.2099799999996W"	-10.839667	2006-03-16	3	2006
"6675"	"77°44.2099800000003W"	-10.966333	2006-03-16	3	2006
"6676"	"78°19.60002W"	-11.310333	2006-03-16	3	2006
"6677"	"77°49.1899800000002W"	-12.343667	2006-03-16	3	2006
"6678"	"77°27.4300199999999W"	-12.1365	2006-03-16	3	2006
"6679"	"77°16.9399799999997W"	-12.040833	2006-03-16	3	2006
"6680"	"77°58.0800000000002W"	-11.483667	2006-03-17	3	2006
"6681"	"77°31.5199800000002W"	-11.414333	2006-03-17	3	2006
"6682"	"77°32.67W"	-11.6245	2006-03-17	3	2006
"6683"	"77°58.7800200000004W"	-11.877333	2006-03-17	3	2006
"6684"	"77°31.8899999999996W"	-12.001667	2006-03-18	3	2006
"6685"	"76°3.02999999999997W"	-14.6055	2006-03-18	3	2006
"6686"	"77°33.8399999999996W"	-12.403	2006-03-19	3	2006
"6687"	"78°11.4100200000001W"	-12.761167	2006-03-19	3	2006
"6688"	"78°12.15W"	-13.1405	2006-03-20	3	2006
"6689"	"78°3.73997999999972W"	-13.059833	2006-03-20	3	2006
"6690"	"77°34.9199999999996W"	-12.791667	2006-03-20	3	2006
"6691"	"77°9.61997999999966W"	-12.57	2006-03-20	3	2006
"6692"	"77°1.81997999999993W"	-12.308333	2006-03-21	3	2006
"6693"	"77°31.4500200000003W"	-12.583	2006-03-21	3	2006
"6694"	"76°48.16002W"	-12.5635	2006-03-21	3	2006
"6695"	"76°57.19998W"	-12.835167	2006-03-21	3	2006
"6696"	"77°25.4699999999997W"	-13.104833	2006-03-22	3	2006
"6697"	"77°48.2700000000003W"	-13.303333	2006-03-22	3	2006
"6698"	"76°49.3000200000003W"	-13.114833	2006-03-22	3	2006
"6699"	"76°50.3099999999998W"	-13.1255	2006-03-22	3	2006
"6700"	"76°41.1400199999997W"	-12.887667	2006-03-23	3	2006
"6701"	"76°26.1899999999997W"	-13.311667	2006-03-24	3	2006
"6702"	"76°46.9900200000004W"	-13.5025	2006-03-25	3	2006
"6703"	"77°5.77001999999965W"	-13.674833	2006-03-25	3	2006
"6704"	"76°45.7900199999997W"	-13.873167	2006-03-25	3	2006
"6705"	"76°28.5900000000001W"	-13.713667	2006-03-25	3	2006
"6706"	"76°17.8800000000001W"	-13.598833	2006-03-26	3	2006
"6707"	"76°38.5900200000003W"	-13.604333	2006-03-26	3	2006
"6708"	"76°47.4100199999998W"	-14.070833	2006-03-26	3	2006
"6709"	"76°32.4799799999997W"	-13.929667	2006-03-26	3	2006
"6710"	"76°16.9000199999999W"	-13.774667	2006-03-27	3	2006
"6711"	"76°20.0400000000002W"	-14.022167	2006-03-28	3	2006
"6712"	"77°8.41002000000032W"	-14.4635	2006-03-28	3	2006
"6713"	"77°21.0799799999998W"	-14.942833	2006-03-29	3	2006
"6714"	"76°50.2799999999996W"	-14.668333	2006-03-29	3	2006
"6715"	"76°14.5999800000004W"	-14.341667	2006-03-29	3	2006
"6716"	"76°24.99W"	-14.257333	2006-03-29	3	2006
"6717"	"76°41.3100000000003W"	-14.399667	2006-03-29	3	2006
"6718"	"76°18.6400199999997W"	-14.6015	2006-03-30	3	2006
"6719"	"75°59.1671400000001W"	-14.5655	2006-03-30	3	2006
"6720"	"75°59.9399999999997W"	-14.785	2006-03-30	3	2006
"6721"	"76°28.4999999999997W"	-15.0535	2006-03-30	3	2006
"6722"	"76°20.5999800000001W"	-15.320833	2006-03-31	3	2006
"6723"	"75°47.3899800000001W"	-15.0475	2006-03-31	3	2006
"6724"	"75°23.8600199999999W"	-15.1945	2006-04-01	4	2006
"6725"	"75°34.8199799999998W"	-15.306833	2006-04-01	4	2006
"6726"	"75°43.5900000000001W"	-15.773167	2006-04-02	4	2006
"6727"	"75°26.4700199999996W"	-15.6265	2006-04-02	4	2006
"6728"	"75°5.11998000000034W"	-15.528333	2006-04-03	4	2006
"6729"	"74°56.7599999999999W"	-15.979167	2006-04-03	4	2006
"6730"	"74°45.9199799999999W"	-15.680667	2006-04-03	4	2006
"6731"	"76°28.4899800000002W"	-15.612333	2006-04-04	4	2006
"6732"	"75°25.2499800000001W"	-15.407833	2006-04-04	4	2006
"6733"	"75°26.7299999999997W"	-15.421	2006-04-04	4	2006
"6734"	"75°16.9999799999999W"	-15.527167	2006-04-04	4	2006
"6735"	"74°28.3199999999997W"	-15.8405	2006-04-04	4	2006
"6736"	"75°28.2100200000002W"	-15.822333	2006-04-05	4	2006
"6737"	"75°0.430019999999729W"	-15.737667	2006-04-05	4	2006
"6738"	"74°52.0500000000004W"	-15.611667	2006-04-05	4	2006
"6739"	"74°37.7599800000002W"	-15.759833	2006-04-06	4	2006
"6740"	"74°8.65998000000019W"	-15.9725	2006-11-14	11	2007
"6741"	"74°31.8799800000002W"	-15.753167	2006-11-15	11	2007
"6742"	"74°48.9600000000002W"	-15.609333	2006-11-16	11	2007
"6743"	"74°41.8999800000003W"	-15.73	2006-11-16	11	2007
"6744"	"75°14.3999999999997W"	-15.878333	2006-11-16	11	2007
"6745"	"75°4.7999999999999W"	-15.605	2006-11-16	11	2007
"6746"	"75°1.69998000000021W"	-15.486667	2006-11-16	11	2007
"6747"	"75°23.2000200000002W"	-15.666833	2006-11-17	11	2007
"6748"	"75°20.1900000000001W"	-15.462667	2006-11-18	11	2007
"6749"	"75°40.6900200000001W"	-15.215333	2006-11-18	11	2007
"6750"	"75°27.1699799999999W"	-15.1145	2006-11-19	11	2007
"6751"	"76°2.40000000000038W"	-15.866667	2006-11-19	11	2007
"6752"	"75°44.2199999999997W"	-14.819167	2006-11-20	11	2007
"6753"	"75°57.8599799999998W"	-14.925667	2006-11-20	11	2007
"6754"	"76°22.4899799999997W"	-15.158	2006-11-20	11	2007
"6755"	"75°36.1999800000004W"	-14.953333	2006-11-20	11	2007
"6756"	"76°7.90001999999959W"	-15.255	2006-11-20	11	2007
"6757"	"76°30.1000199999999W"	-15.065	2006-11-20	11	2007
"6758"	"76°12.5999999999996W"	-14.88	2006-11-20	11	2007
"6759"	"76°23.4100200000003W"	-14.728167	2006-11-21	11	2007
"6760"	"76°5.48999999999978W"	-14.493833	2006-11-21	11	2007
"6761"	"76°34.7399999999996W"	-14.333333	2006-11-21	11	2007
"6762"	"77°9.84000000000009W"	-14.676167	2006-11-21	11	2007
"6763"	"75°58.0999800000001W"	-14.626	2006-11-21	11	2007
"6764"	"76°14.5999800000004W"	-14.39	2006-11-21	11	2007
"6765"	"76°53.8999799999996W"	-14.758333	2006-11-21	11	2007
"6766"	"77°11.1499800000001W"	-14.202833	2006-11-22	11	2007
"6767"	"76°39.2500200000001W"	-13.9025	2006-11-22	11	2007
"6768"	"76°54.4999799999999W"	-14.301667	2006-11-22	11	2007
"6769"	"76°37.6000199999999W"	-14.136667	2006-11-22	11	2007
"6770"	"76°19.60002W"	-13.961667	2006-11-22	11	2007
"6771"	"76°15.9W"	-13.578333	2006-11-22	11	2007
"6772"	"76°25.0999800000002W"	-13.525	2006-11-22	11	2007
"6773"	"76°16.9499999999999W"	-13.6365	2006-11-23	11	2007
"6774"	"76°21.7999799999998W"	-13.293333	2006-11-23	11	2007
"6775"	"76°39.6799799999999W"	-13.423	2006-11-23	11	2007
"6776"	"77°41.79W"	-14.016167	2006-11-23	11	2007
"6777"	"77°7.69997999999987W"	-13.443333	2006-11-23	11	2007
"6778"	"76°53.1000000000003W"	-13.306667	2006-11-23	11	2007
"6779"	"76°54.3899999999996W"	-13.079833	2006-11-24	11	2007
"6780"	"77°12.5500199999996W"	-12.7615	2006-11-24	11	2007
"6781"	"77°47.0899800000004W"	-13.084333	2006-11-24	11	2007
"6782"	"76°32.4000000000004W"	-12.98	2006-11-24	11	2007
"6783"	"76°53.5000199999999W"	-12.831667	2006-11-24	11	2007
"6784"	"77°43.8000000000002W"	-12.810333	2006-11-24	11	2007
"6785"	"77°24.7999799999997W"	-12.630167	2006-11-24	11	2007
"6786"	"76°59.7400199999998W"	-12.389833	2006-11-25	11	2007
"6787"	"77°6.67998000000011W"	-12.162833	2006-11-25	11	2007
"6788"	"77°25.0800000000004W"	-12.383833	2006-11-26	11	2007
"6789"	"77°16.6000200000002W"	-11.996667	2006-11-29	11	2007
"6790"	"77°13.0999800000001W"	-11.863333	2006-11-29	11	2007
"6791"	"77°19.9000199999998W"	-11.77	2006-11-29	11	2007
"6792"	"77°17.9999999999998W"	-11.711667	2006-11-29	11	2007
"6793"	"77°20.4000000000002W"	-11.525	2006-11-29	11	2007
"6794"	"77°35.8000199999998W"	-11.47	2006-11-29	11	2007
"6795"	"76°48.7199999999999W"	-12.773	2006-11-30	11	2007
"6796"	"77°2.71002000000038W"	-12.915333	2006-11-30	11	2007
"6797"	"77°7.06998000000027W"	-12.7095	2006-11-30	11	2007
"6798"	"76°49.4800200000003W"	-12.544833	2006-11-30	11	2007
"6799"	"77°39.4999799999999W"	-11.295	2006-11-30	11	2007
"6800"	"77°47.0999999999998W"	-11.23	2006-11-30	11	2007
"6801"	"77°37.7999999999997W"	-11.121667	2006-11-30	11	2007
"6802"	"77°48.6000000000001W"	-11.066667	2006-11-30	11	2007
"6803"	"77°16.1200199999996W"	-11.806333	2006-12-01	12	2007
"6804"	"77°2.65997999999968W"	-12.416667	2006-12-01	12	2007
"6805"	"77°35.3700000000001W"	-12.490667	2006-12-01	12	2007
"6806"	"77°6.49001999999967W"	-12.205167	2006-12-01	12	2007
"6807"	"77°40.9999800000003W"	-11.005	2006-12-01	12	2007
"6808"	"77°48.8999999999999W"	-10.881667	2006-12-01	12	2007
"6809"	"77°44.5999800000004W"	-12.076667	2006-12-02	12	2007
"6810"	"78°1.21997999999962W"	-11.755167	2006-12-02	12	2007
"6811"	"77°49.4299799999996W"	-11.641833	2006-12-02	12	2007
"6812"	"77°17.9400000000004W"	-12.069333	2006-12-02	12	2007
"6813"	"77°43.0000200000001W"	-12.291667	2006-12-02	12	2007
"6814"	"77°51.7999799999998W"	-11.895	2006-12-02	12	2007
"6815"	"77°33.70002W"	-11.73	2006-12-02	12	2007
"6816"	"77°48.4000200000003W"	-10.74	2006-12-02	12	2007
"6817"	"78°0W"	-10.666667	2006-12-02	12	2007
"6818"	"77°58.4999999999997W"	-10.488333	2006-12-02	12	2007
"6819"	"78°8.89997999999963W"	-10.42	2006-12-02	12	2007
"6820"	"78°5.8999799999998W"	-10.265	2006-12-02	12	2007
"6821"	"78°16.9000199999999W"	-10.226667	2006-12-02	12	2007
"6822"	"77°43.7800200000004W"	-11.273	2006-12-03	12	2007
"6823"	"77°58.2700199999996W"	-11.227	2006-12-03	12	2007
"6824"	"78°9.08999999999992W"	-11.334833	2006-12-03	12	2007
"6825"	"78°10.6999799999997W"	-10.158333	2006-12-03	12	2007
"6826"	"78°20.8999799999998W"	-9.993333	2006-12-03	12	2007
"6827"	"78°14.1W"	-9.816667	2006-12-03	12	2007
"6828"	"78°23.4W"	-9.78	2006-12-03	12	2007
"6829"	"78°19.7999999999999W"	-9.71	2006-12-03	12	2007
"6830"	"78°29.2000199999998W"	-9.636667	2006-12-03	12	2007
"6831"	"78°7.27998000000042W"	-10.826333	2006-12-04	12	2007
"6832"	"78°18.4900199999998W"	-10.455667	2006-12-04	12	2007
"6833"	"78°20.4799800000004W"	-10.715	2006-12-04	12	2007
"6834"	"78°42.4999799999998W"	-10.878333	2006-12-04	12	2007
"6835"	"78°23.5999799999999W"	-9.535	2006-12-04	12	2007
"6836"	"78°30W"	-9.51	2006-12-04	12	2007
"6837"	"78°29.2000199999998W"	-9.328333	2006-12-04	12	2007
"6838"	"78°40.0000200000002W"	-9.246667	2006-12-04	12	2007
"6839"	"79°0.400019999999586W"	-10.373667	2006-12-05	12	2007
"6840"	"78°49.0000199999997W"	-10.199833	2006-12-05	12	2007
"6841"	"78°21.7199999999997W"	-10.008667	2006-12-05	12	2007
"6842"	"78°26.4100200000001W"	-9.7905	2006-12-05	12	2007
"6843"	"78°35.6399999999996W"	-9.882667	2006-12-05	12	2007
"6844"	"78°45.4999799999996W"	-9.036667	2006-12-05	12	2007
"6845"	"78°35.9999999999997W"	-9.121667	2006-12-05	12	2007
"6846"	"78°34.0799999999999W"	-9.640333	2006-12-06	12	2007
"6847"	"79°0.160020000000145W"	-9.887	2006-12-06	12	2007
"6848"	"79°19.96002W"	-10.074333	2006-12-06	12	2007
"6849"	"79°5.19000000000005W"	-9.702667	2006-12-06	12	2007
"6850"	"79°1.08000000000004W"	-9.177167	2006-12-06	12	2007
"6851"	"78°49.0999799999997W"	-8.831667	2006-12-06	12	2007
"6852"	"78°46.1999999999998W"	-8.706667	2006-12-06	12	2007
"6853"	"78°54.7999799999997W"	-8.706667	2006-12-06	12	2007
"6854"	"78°47.0999999999998W"	-8.575	2006-12-06	12	2007
"6855"	"78°58.9999800000001W"	-8.513333	2006-12-06	12	2007
"6856"	"78°56.1000000000001W"	-8.391667	2006-12-06	12	2007
"6857"	"79°4.00001999999972W"	-8.33	2006-12-06	12	2007
"6858"	"79°31.7099999999996W"	-8.987	2006-12-07	12	2007
"6859"	"79°22.7699999999996W"	-8.899667	2006-12-07	12	2007
"6860"	"78°52.6000199999999W"	-8.588167	2006-12-07	12	2007
"6861"	"78°57.46002W"	-8.471833	2006-12-07	12	2007
"6862"	"79°1.30001999999962W"	-8.213333	2006-12-07	12	2007
"6863"	"79°15.1000199999999W"	-8.131667	2006-12-07	12	2007
"6864"	"79°11.6999999999996W"	-8.03	2006-12-07	12	2007
"6865"	"79°4.48997999999989W"	-9.455333	2006-12-08	12	2007
"6866"	"78°44.5799999999997W"	-9.261833	2006-12-08	12	2007
"6867"	"78°54.7099800000001W"	-8.870333	2006-12-08	12	2007
"6868"	"79°4.48997999999989W"	-8.963667	2006-12-08	12	2007
"6869"	"79°22.90998W"	-8.4215	2006-12-08	12	2007
"6870"	"79°32.9500199999998W"	-8.516	2006-12-08	12	2007
"6871"	"79°27.0000000000002W"	-7.9	2006-12-08	12	2007
"6872"	"79°28.9999800000001W"	-7.733333	2006-12-08	12	2007
"6873"	"79°45.8599799999996W"	-9.365	2006-12-09	12	2007
"6874"	"79°34.7500199999999W"	-8.774	2006-12-09	12	2007
"6875"	"79°17.4499800000004W"	-8.609667	2006-12-09	12	2007
"6876"	"79°1.91999999999979W"	-8.463167	2006-12-09	12	2007
"6877"	"79°37.6699799999997W"	-8.076	2006-12-09	12	2007
"6878"	"79°21.37002W"	-7.921	2006-12-09	12	2007
"6879"	"79°40.0000200000002W"	-7.6	2006-12-09	12	2007
"6880"	"79°34.9999799999998W"	-7.483333	2006-12-09	12	2007
"6881"	"79°42.0000000000002W"	-7.366667	2006-12-09	12	2007
"6882"	"79°46.0000199999999W"	-7.066667	2006-12-09	12	2007
"6883"	"80°1.00001999999989W"	-6.933333	2006-12-09	12	2007
"6884"	"80°2.99999999999983W"	-6.75	2006-12-09	12	2007
"6885"	"79°31.9300200000001W"	-8.2535	2006-12-10	12	2007
"6886"	"80°3.82001999999972W"	-8.067167	2006-12-10	12	2007
"6887"	"79°29.8399799999999W"	-7.647167	2006-12-10	12	2007
"6888"	"80°19.9999799999998W"	-6.666667	2006-12-10	12	2007
"6889"	"80°28.0000200000001W"	-6.466667	2006-12-10	12	2007
"6890"	"80°46.0000199999999W"	-6.383333	2006-12-10	12	2007
"6891"	"80°57.0000000000002W"	-6.183333	2006-12-10	12	2007
"6892"	"81°10.9999800000003W"	-6.15	2006-12-10	12	2007
"6893"	"81°10.9999800000003W"	-5.983333	2006-12-10	12	2007
"6894"	"79°42.1600200000003W"	-7.855167	2006-12-11	12	2007
"6895"	"79°45.0700199999997W"	-7.656833	2006-12-11	12	2007
"6896"	"80°17.5600199999997W"	-7.983167	2006-12-11	12	2007
"6897"	"80°5.23001999999963W"	-7.374167	2006-12-11	12	2007
"6898"	"79°45.0100200000003W"	-7.175167	2006-12-11	12	2007
"6899"	"79°51.8700000000004W"	-7.016	2006-12-11	12	2007
"6900"	"79°37.6000199999999W"	-7.372667	2006-12-12	12	2007
"6901"	"80°26.2099799999996W"	-7.345167	2006-12-12	12	2007
"6902"	"80°21.5200199999998W"	-7.056333	2006-12-12	12	2007
"6903"	"80°3.01997999999969W"	-6.879333	2006-12-12	12	2007
"6904"	"80°18.52002W"	-6.794167	2006-12-12	12	2007
"6905"	"80°54.4699799999998W"	-6.904667	2006-12-13	12	2007
"6906"	"80°22.0699800000003W"	-6.552833	2006-12-13	12	2007
"6907"	"81°23.8099800000001W"	-6.781667	2006-12-13	12	2007
"6908"	"81°4.51998000000003W"	-6.510167	2006-12-14	12	2007
"6909"	"80°51.73002W"	-6.302333	2006-12-14	12	2007
"6910"	"81°9.91998000000024W"	-6.021667	2006-12-14	12	2007
"6911"	"81°10.0200000000001W"	-6.015833	2006-12-15	12	2007
"6912"	"81°27.9599999999996W"	-6.046	2006-12-15	12	2007
"6913"	"77°13.3000199999998W"	-11.848333	2007-02-15	2	2007
"6914"	"77°15.1999799999999W"	-11.71	2007-02-15	2	2007
"6915"	"77°19.9999799999998W"	-11.663333	2007-02-15	2	2007
"6916"	"77°21.1000200000004W"	-11.506667	2007-02-15	2	2007
"6917"	"77°30.1000199999999W"	-11.485	2007-02-15	2	2007
"6918"	"77°44.7000000000003W"	-11.473333	2007-02-15	2	2007
